date, pm25, o3, no2, so2, co
2022/3/24, 7, , 2, , 3
2022/3/25, 13, , 8, , 4
2022/3/26, 15, , 4, , 3
2022/3/27, 12, , 5, , 3
2022/3/28, 16, , 3, , 3
2022/3/29, 21, , 3, , 3
2022/3/30, 16, , 3, , 3
2022/3/31, 12, , 4, , 3
2022/4/1, 5, , 4, , 3
2021/10/2, 28, , 2, , 3
2021/10/3, 20, , 2, , 2
2021/10/4, 9, , 9, 1, 4
2021/10/5, 45, , 9, , 4
2021/10/6, 56, , 5, 1, 4
2021/10/7, 39, , 4, , 6
2021/10/8, 60, , 9, , 6
2021/10/9, 8, , 1, , 4
2021/10/10, 2, , 1, , 5
2021/10/11, 3, , 4, , 7
2021/10/12, 6, , 5, , 6
2021/10/13, 4, , 4, , 7
2021/10/14, 6, , 4, , 7
2021/10/15, 12, , 2, , 6
2021/10/16, 8, , 2, , 6
2021/10/17, 10, , 3, , 6
2021/10/18, 23, , 2, , 7
2021/10/19, 49, , 4, , 7
2021/10/20, 27, , 6, , 8
2021/10/21, 26, , 5, , 7
2021/10/22, 10, , 12, , 9
2021/10/23, 30, , 2, , 7
2021/10/24, 18, , 1, , 9
2021/10/25, 3, , 2, , 7
2021/10/26, 1, , 1, , 7
2021/10/27, 3, , 1, , 6
2021/10/28, 5, , 6, , 3
2021/10/29, 16, , 5, , 3
2021/10/30, 25, , 4, , 3
2021/10/31, 27, , 10, , 4
2021/11/1, 27, , 11, , 4
2021/11/2, 22, , 4, , 4
2021/11/3, 15, , 1, , 3
2021/11/4, 12, , 5, , 4
2021/11/5, 20, , 2, , 3
2021/11/6, 7, , 2, , 4
2021/11/7, 7, , 1, , 4
2021/11/8, 3, , 3, , 4
2021/11/9, 9, , 10, , 5
2021/11/10, 24, , 1, , 4
2021/11/11, 8, , 3, , 5
2021/11/12, 16, , 1, , 5
2021/11/13, 1, , 1, , 5
2021/11/14, 5, , 2, , 4
2021/11/15, 3, , 3, 1, 4
2021/11/16, 11, , 1, , 3
2021/11/17, 8, , 8, , 2
2021/11/18, 14, , 2, , 2
2021/11/19, 16, , 13, , 3
2021/11/20, 37, , 1, , 2
2021/11/21, 14, , 4, , 2
2021/11/22, 9, , 1, , 1
2021/11/23, 8, , 2, , 2
2021/11/24, 10, , 6, , 3
2021/11/25, 23, , 1, , 2
2021/11/26, 3, , 1, , 2
2021/11/27, 4, , 2, , 3
2021/11/28, 13, , 3, , 2
2021/11/29, 4, , 5, , 3
2021/11/30, 7, , 1, , 2
2021/12/1, 4, , 2, , 3
2021/12/2, 16, , 2, , 3
2021/12/3, 16, , 8, , 4
2021/12/4, 21, , 6, , 3
2021/12/5, 15, , 6, 1, 4
2021/12/6, 36, , 12, , 4
2021/12/7, 29, , 2, , 3
2021/12/8, 4, , 2, , 3
2021/12/9, 3, , 2, , 4
2021/12/10, 4, , 2, , 4
2021/12/11, 11, , 1, , 4
2021/12/12, 1, , 4, 1, 4
2021/12/13, 3, , 13, , 5
2021/12/14, 9, , 3, , 4
2021/12/15, 38, , 9, , 4
2021/12/16, 52, , 8, , 3
2021/12/17, 54, , 14, , 5
2021/12/18, 36, , 2, , 1
2021/12/19, 11, , 4, 1, 1
2021/12/20, 27, , 13, , 3
2021/12/21, 19, , 5, , 2
2021/12/22, 7, , 2, , 1
2021/12/23, 3, , 2, , 2
2021/12/24, 9, , 3, , 3
2021/12/25, 14, , 2, , 2
2021/12/26, 10, , 4, 1, 2
2021/12/27, 15, , 8, 1, 2
2021/12/28, 33, , 11, 1, 3
2021/12/29, 34, , 13, , 3
2021/12/30, 17, , 6, , 3
2021/12/31, 18, , 13, , 4
2022/1/1, 42, , 3, , 2
2022/1/2, 15, , 5, , 2
2022/1/3, 9, , 3, , 3
2021/7/2, 45, , 1, , 1
2021/7/3, 35, , 2, 1, 2
2021/7/4, 42, , 1, , 2
2021/7/5, 32, , 2, , 1
2021/7/6, 19, , 3, , 2
2021/7/7, 26, , 5, , 2
2021/7/8, 37, , 3, , 2
2021/7/9, 11, , 4, , 2
2021/7/10, 18, , 4, , 3
2021/7/11, 45, , 2, , 2
2021/7/12, 31, , 5, , 3
2021/7/13, 36, , 4, , 3
2021/7/14, 50, , 4, , 3
2021/7/15, 58, , 4, , 4
2021/7/16, 95, , 3, , 4
2021/7/17, 113, , 1, , 3
2021/7/18, 47, , 2, , 14
2021/7/19, 201, , 3, , 10
2021/7/20, 154, , 2, , 5
2021/7/21, 56, , 2, , 5
2021/7/22, 56, , 1, , 3
2021/7/23, 31, , 3, , 5
2021/7/24, 134, , 3, , 6
2021/7/25, 136, , 2, , 6
2021/7/26, 112, , 2, , 4
2021/7/27, 61, , 4, , 5
2021/7/28, 77, , 2, , 5
2021/7/29, 62, , 4, , 6
2021/7/30, 81, , 2, , 6
2021/7/31, 92, , 2, , 5
2021/8/1, 81, , 2, , 6
2021/8/2, 84, , 3, , 6
2021/8/3, 81, , 3, , 8
2021/8/4, 107, , 4, , 4
2021/8/5, 90, , 4, , 2
2021/8/6, 69, , 2, , 3
2021/8/7, 109, , 1, , 2
2021/8/8, 50, , 1, , 1
2021/8/9, 18, , 2, , 1
2021/8/10, 12, , 1, , 2
2021/8/11, 34, , 1, , 1
2021/8/12, 20, , 3, , 1
2021/8/13, 28, , 6, , 3
2021/8/14, 82, , 4, , 5
2021/8/15, 139, , 2, 1, 5
2021/8/16, 138, , 3, , 6
2021/8/17, 125, , 1, , 2
2021/8/18, 24, , 2, , 2
2021/8/19, 20, , 2, , 2
2021/8/20, 31, , 3, , 3
2021/8/21, 22, , 4, , 2
2021/8/22, 29, , 2, , 3
2021/8/23, 38, , 3, , 3
2021/8/24, 18, , 1, , 3
2021/8/25, 24, , 4, , 3
2021/8/26, 23, , 4, , 3
2021/8/27, 56, , 2, , 3
2021/8/28, 47, , 2, , 3
2021/8/29, 12, , 3, , 3
2021/8/30, 10, , 4, , 3
2021/8/31, 29, , 3, , 3
2021/9/1, 39, , 3, , 3
2021/9/2, 18, , 3, , 4
2021/9/3, 8, , 6, , 4
2021/9/4, 25, , 2, , 3
2021/9/5, 20, , 1, , 4
2021/9/6, 70, , 2, , 4
2021/9/7, 37, , 3, , 3
2021/9/8, 32, , 6, , 4
2021/9/9, 62, , 4, , 5
2021/9/10, 59, , 4, , 4
2021/9/11, 38, , 3, , 4
2021/9/12, 26, , 2, , 4
2021/9/13, 21, , 4, , 4
2021/9/14, 22, , 3, , 4
2021/9/15, 13, , 1, , 4
2021/9/16, 9, , 2, , 4
2021/9/17, 11, , 5, , 5
2021/9/18, 23, , 1, , 5
2021/9/19, 61, , 1, , 4
2021/9/20, 1, , 2, 1, 5
2021/9/21, 8, , 1, , 3
2021/9/22, 5, , 2, , 2
2021/9/23, 10, , 5, , 2
2021/9/24, 31, , 6, , 3
2021/9/25, 30, , 1, , 2
2021/9/26, 28, , 1, , 2
2021/9/27, 34, , 3, 1, 2
2021/9/28, 15, , 1, , 2
2021/9/29, 15, , 1, , 2
2021/9/30, 10, , 1, , 3
2021/10/1, 10, , 3, 1, 2
2021/4/2, 29, , 1, , 12
2021/4/3, 42, , 3, , 13
2021/4/4, 27, , 2, , 13
2021/4/5, 14, , 4, , 14
2021/4/6, 11, , 3, , 14
2021/4/7, 24, , 2, 1, 14
2021/4/8, 43, , 3, , 15
2021/4/9, 17, , 2, , 15
2021/4/10, 13, , 2, , 15
2021/4/11, 17, , 1, , 15
2021/4/12, 15, , 4, , 16
2021/4/13, 23, , 5, , 16
2021/4/14, 24, , 5, , 16
2021/4/15, 25, , 4, , 17
2021/4/16, 26, , 6, 1, 17
2021/4/17, 31, , 4, , 18
2021/4/18, 32, , 1, , 18
2021/4/19, 28, , 2, , 18
2021/4/20, 20, , 2, , 19
2021/4/21, 21, , 2, , 20
2021/4/22, 17, , 1, , 20
2021/4/23, 20, , 3, , 20
2021/4/24, 25, , 2, , 21
2021/4/25, 21, , 2, , 21
2021/4/26, 14, , 4, , 21
2021/4/27, 15, , 2, , 22
2021/4/28, 14, , 3, , 22
2021/4/29, 18, , 3, , 22
2021/4/30, 5, , 1, , 22
2021/5/1, 7, , 1, , 23
2021/5/2, 5, , 1, , 23
2021/5/3, 5, , 3, , 23
2021/5/4, 11, , 2, , 23
2021/5/5, 11, , 2, , 1
2021/5/6, 8, , 3, 1, 1
2021/5/7, 15, , 4, , 1
2021/5/8, 15, , 1, , 1
2021/5/9, 5, , 1, , 1
2021/5/10, 16, , 4, , 1
2021/5/11, 19, , 3, , 1
2021/5/12, 8, , 5, , 2
2021/5/13, 10, , 2, , 2
2021/5/14, 13, , 5, , 2
2021/5/15, 24, , 3, , 2
2021/5/16, 17, , 4, 1, 2
2021/5/17, 12, , 3, , 2
2021/5/18, 21, , 2, , 3
2021/5/19, 20, , 2, , 3
2021/5/20, 11, , 1, , 3
2021/5/21, 22, , 2, , 3
2021/5/22, 27, , 3, , 3
2021/5/23, 21, , 2, , 3
2021/5/24, 15, , 1, , 4
2021/5/25, 6, , 2, , 4
2021/5/26, 14, , 3, , 4
2021/5/27, 21, , 2, , 4
2021/5/28, 5, , 1, , 4
2021/5/29, 8, , 1, , 4
2021/5/30, 4, , 4, 1, 5
2021/5/31, 19, , 4, 1, 5
2021/6/1, 5, , 6, , 5
2021/6/2, 19, , 7, , 5
2021/6/3, 22, , 5, , 5
2021/6/4, 23, , 3, , 4
2021/6/5, 39, , 2, 1, 4
2021/6/6, 9, , 1, , 4
2021/6/7, 3, , 1, , 5
2021/6/8, 4, , 4, , 5
2021/6/9, 24, , 6, , 5
2021/6/10, 27, , 4, , 5
2021/6/11, 10, , 1, , 5
2021/6/12, 3, , 5, , 5
2021/6/13, 9, , 3, , 5
2021/6/14, 5, , 8, , 5
2021/6/15, 18, , 3, , 1
2021/6/16, 19, , 1, , 1
2021/6/17, 10, , 1, , 1
2021/6/18, 8, , 4, 1, 1
2021/6/19, 16, , 3, , 1
2021/6/20, 22, , 2, , 2
2021/6/21, 9, , 4, , 1
2021/6/22, 22, , 3, , 1
2021/6/23, 17, , 2, , 1
2021/6/24, 38, , 2, , 1
2021/6/25, 10, , 3, , 1
2021/6/26, 9, , 4, , 1
2021/6/27, 10, , 3, 1, 1
2021/6/28, 12, , 5, , 1
2021/6/29, 18, , 4, , 1
2021/6/30, 35, , 7, 1, 1
2021/7/1, 36, , 3, , 1
2021/1/5, 7, , 2, 1, 12
2021/1/6, 8, , 2, , 13
2021/1/7, 4, , 12, 1, 15
2021/1/8, 20, , 7, , 13
2021/1/9, 7, , 4, , 13
2021/1/10, 9, , 1, , 13
2021/1/11, 11, , 1, 1, 14
2021/1/12, 6, , 3, , 14
2021/1/13, 16, , 2, , 14
2021/1/14, 15, , 6, 1, 14
2021/1/15, 7, , 2, , 15
2021/1/16, 6, , 1, , 15
2021/1/17, 15, , 3, 1, 16
2021/1/18, 6, , 5, , 16
2021/1/19, 6, , 2, , 17
2021/1/20, 10, , 6, , 17
2021/1/21, 10, , 12, 1, 17
2021/1/22, 11, , 11, , 17
2021/1/23, 19, , 6, 1, 17
2021/1/24, 17, , 2, , 16
2021/1/25, 18, , 5, , 17
2021/1/26, 31, , 7, , 17
2021/1/27, 39, , 11, , 18
2021/1/28, 44, , 5, , 1
2021/1/29, 55, , 6, , 1
2021/1/30, 56, , 6, , 
2021/1/31, 38, , 5, , 
2021/2/1, 3, , 13, 1, 1
2021/2/2, 14, , 5, , 
2021/2/3, 27, , 7, 1, 
2021/2/4, 45, , 9, 1, 1
2021/2/5, 27, , 4, 1, 
2021/2/6, 38, , 3, 1, 
2021/2/7, 18, , 7, 1, 
2021/2/8, 28, , 10, 1, 1
2021/2/9, 54, , 16, 1, 1
2021/2/10, 69, , 8, , 1
2021/2/11, 56, , 8, 1, 1
2021/2/12, 34, , 7, 1, 1
2021/2/13, 19, , 9, 1, 1
2021/2/14, 30, , 7, , 1
2021/2/15, 35, , 10, , 2
2021/2/16, 34, , 14, 1, 2
2021/2/17, 56, , 11, 1, 3
2021/2/18, 59, , 6, , 3
2021/2/19, 14, , 1, , 3
2021/2/20, 2, , 1, , 4
2021/2/21, 3, , 1, , 4
2021/2/22, 8, , 1, 1, 3
2021/2/23, 4, , 5, , 2
2021/2/24, 6, , 3, 1, 2
2021/2/25, 9, , 1, , 3
2021/2/26, 6, , 1, , 3
2021/2/27, 13, , 3, , 4
2021/2/28, 25, , 1, , 4
2021/3/1, 10, , 1, , 5
2021/3/2, 4, , 1, , 5
2021/3/3, 10, , 3, , 6
2021/3/4, 15, , 6, , 6
2021/3/5, 19, , 5, , 7
2021/3/6, 17, , 4, 1, 7
2021/3/7, 16, , 2, , 8
2021/3/8, 4, , 2, 1, 6
2021/3/9, 17, , 3, , 2
2021/3/10, 60, , 2, , 2
2021/3/11, 20, , 3, , 3
2021/3/12, 17, , 2, , 3
2021/3/13, 10, , 4, 1, 4
2021/3/14, 14, , 2, , 4
2021/3/15, 12, , 4, , 4
2021/3/16, 27, , 10, , 5
2021/3/17, 28, , 9, 1, 6
2021/3/18, 22, , 3, , 6
2021/3/19, 13, , 2, , 6
2021/3/20, 14, , 1, , 6
2021/3/21, 8, , 4, , 7
2021/3/22, 14, , 1, , 7
2021/3/23, 8, , 3, , 8
2021/3/24, 31, , 1, , 9
2021/3/25, 4, , 2, , 10
2021/3/26, 29, , 5, , 10
2021/3/27, 31, , 1, , 10
2021/3/28, 17, , 1, , 11
2021/3/29, 17, , 1, , 11
2021/3/30, 13, , 2, , 11
2021/3/31, 12, , 2, , 12
2021/4/1, 20, , 2, 1, 12
2020/10/2, 42, , 6, , 3
2020/10/3, 59, , 6, , 4
2020/10/4, 54, , 1, , 3
2020/10/5, 51, , 3, , 4
2020/10/6, 34, , 1, , 4
2020/10/7, 22, , 5, , 4
2020/10/8, 41, , 3, , 4
2020/10/9, 38, , 6, , 5
2020/10/10, 22, , 1, , 5
2020/10/11, 39, , 1, , 5
2020/10/12, 1, , 1, , 5
2020/10/13, 3, , 8, , 6
2020/10/14, 8, , 2, , 5
2020/10/15, 13, , 8, , 6
2020/10/16, 20, , 4, , 6
2020/10/17, 13, , 2, , 5
2020/10/18, 16, , 3, , 6
2020/10/19, 19, , 6, , 7
2020/10/20, 29, , 7, , 7
2020/10/21, 30, , 5, , 6
2020/10/22, 29, , 8, , 4
2020/10/23, 32, , 9, , 2
2020/10/24, 27, , 4, , 2
2020/10/25, 22, , 5, 1, 2
2020/10/26, 25, , 5, 1, 3
2020/10/27, 26, , 1, , 3
2020/10/28, 20, , 6, , 3
2020/10/29, 22, , 3, , 3
2020/10/30, 21, , 2, , 3
2020/10/31, 10, , 4, , 3
2020/11/1, 12, , 1, , 3
2020/11/2, 16, , 2, , 3
2020/11/3, 11, , 3, 8, 5
2020/11/4, 18, , 2, , 4
2020/11/5, 11, , 1, , 4
2020/11/6, 16, , 4, , 4
2020/11/7, 21, , 4, , 4
2020/11/8, 22, , 1, , 4
2020/11/9, 15, , 9, , 4
2020/11/10, 13, , 2, , 1
2020/11/11, 15, , 8, , 1
2020/11/12, 20, , 3, , 2
2020/11/13, 16, , 12, , 3
2020/11/14, 21, , 5, , 2
2020/11/15, 21, , 3, , 2
2020/11/16, 6, , 6, 1, 3
2020/11/17, 12, , 9, , 3
2020/11/18, 26, , 2, , 2
2020/11/19, 37, , 4, 1, 3
2020/11/20, 57, , 6, 1, 3
2020/11/21, 24, , 2, , 3
2020/11/22, 7, , 3, , 3
2020/11/23, 4, , 9, 1, 4
2020/11/24, 24, , 1, , 4
2020/11/25, 5, , 5, , 4
2020/11/26, 7, , 2, , 4
2020/11/27, 6, , 1, , 4
2020/11/28, 2, , 7, , 5
2020/11/29, 13, , 2, , 4
2020/11/30, 5, , 3, 1, 4
2020/12/1, 6, , 9, , 5
2020/12/2, 24, , 11, 1, 6
2020/12/3, 20, , 3, , 5
2020/12/4, 10, , 5, 1, 6
2020/12/5, 19, , 5, , 6
2020/12/6, 16, , 1, , 5
2020/12/7, 10, , 1, , 6
2020/12/8, 9, , 2, , 6
2020/12/9, 10, , 7, , 7
2020/12/10, 25, , 12, , 7
2020/12/11, 12, , 8, , 7
2020/12/12, 72, , 3, , 7
2020/12/13, 22, , 2, , 7
2020/12/14, 16, , 5, , 8
2020/12/15, 23, , 1, , 8
2020/12/16, 6, , 2, , 8
2020/12/17, 8, , 3, , 9
2020/12/18, 31, , 3, , 9
2020/12/19, 45, , 1, , 9
2020/12/20, 1, , 1, , 9
2020/12/21, 2, , 6, , 10
2020/12/22, 9, , 6, , 10
2020/12/23, 10, , 6, , 10
2020/12/24, 11, , 1, , 10
2020/12/25, 3, , 1, , 10
2020/12/26, 5, , 4, , 11
2020/12/27, 52, , 6, , 11
2020/12/28, 49, , 9, , 11
2020/12/29, 14, , 7, , 11
2020/12/30, 11, , 1, , 11
2020/12/31, 6, , 6, , 12
2021/1/1, 28, , 1, , 12
2021/1/2, 6, , 1, , 12
2021/1/3, 11, , 1, , 12
2021/1/4, 14, , 5, , 13
2020/7/2, 2, , 1, , 3
2020/7/3, 3, , 2, , 4
2020/7/4, 11, , 1, , 4
2020/7/5, 31, , 2, 1, 4
2020/7/6, 13, , 2, 1, 4
2020/7/7, 31, , 3, 1, 4
2020/7/8, 36, , 1, , 4
2020/7/9, 18, , 2, , 
2020/7/10, 12, , 1, , 5
2020/7/11, 10, , 2, , 5
2020/7/12, 20, , 2, , 5
2020/7/13, 14, , 1, 1, 5
2020/7/14, 6, , 1, 1, 5
2020/7/15, 8, , 2, 1, 5
2020/7/16, 25, , 2, , 6
2020/7/17, 17, , 2, 1, 6
2020/7/18, 12, , 1, , 6
2020/7/19, 11, , 2, , 6
2020/7/20, 15, , 1, , 
2020/7/21, 9, , 2, , 6
2020/7/22, 10, , 2, , 4
2020/7/23, 24, , 2, , 1
2020/7/24, 18, , 1, , 1
2020/7/25, 33, , 2, 1, 1
2020/7/26, 24, , 2, , 1
2020/7/27, 12, , 4, 1, 2
2020/7/28, 14, , 3, 1, 2
2020/7/29, 24, , 2, , 2
2020/7/30, 20, , 2, , 2
2020/7/31, 42, , 2, , 3
2020/8/1, 47, , 1, , 3
2020/8/2, 42, , 1, , 3
2020/8/3, 24, , 1, 1, 3
2020/8/4, 23, , 3, , 4
2020/8/5, 21, , 3, , 4
2020/8/6, 29, , 2, 1, 4
2020/8/7, 35, , 1, , 3
2020/8/8, 16, , 1, , 4
2020/8/9, 18, , 1, , 4
2020/8/10, 16, , 2, , 4
2020/8/11, 17, , 3, , 5
2020/8/12, 31, , 2, , 5
2020/8/13, 41, , 1, , 5
2020/8/14, 39, , 1, , 5
2020/8/15, 31, , 2, 1, 5
2020/8/16, 27, , 2, 1, 5
2020/8/17, 25, , 2, , 5
2020/8/18, 45, , 2, , 5
2020/8/19, 36, , 3, , 6
2020/8/20, 50, , 2, , 1
2020/8/21, 46, , 4, , 1
2020/8/22, 37, , 1, , 1
2020/8/23, 37, , 1, , 1
2020/8/24, 30, , 4, 1, 2
2020/8/25, 43, , 2, , 3
2020/8/26, 39, , 3, , 2
2020/8/27, 34, , 3, , 2
2020/8/28, 50, , 5, , 3
2020/8/29, 45, , 1, , 3
2020/8/30, 36, , 2, , 3
2020/8/31, 53, , 2, , 3
2020/9/1, 33, , 1, , 3
2020/9/2, 37, , 2, , 3
2020/9/3, 36, , 4, , 4
2020/9/4, 32, , 5, , 4
2020/9/5, 53, , 2, , 4
2020/9/6, 49, , 2, , 4
2020/9/7, 26, , 2, , 4
2020/9/8, 19, , 3, , 4
2020/9/9, 18, , 3, , 5
2020/9/10, 14, , 4, , 5
2020/9/11, 21, , 5, 1, 5
2020/9/12, 29, , 2, , 5
2020/9/13, 13, , 4, , 6
2020/9/14, 51, , 3, , 6
2020/9/15, 39, , 4, , 6
2020/9/16, 48, , 5, , 7
2020/9/17, 76, , 6, , 8
2020/9/18, 74, , 10, , 10
2020/9/19, 89, , 2, , 10
2020/9/20, 121, , 2, , 11
2020/9/21, 64, , 3, , 9
2020/9/22, 15, , 4, , 7
2020/9/23, 21, , 4, , 2
2020/9/24, 45, , 2, , 1
2020/9/25, 31, , 1, , 2
2020/9/26, 10, , 1, , 2
2020/9/27, 4, , 1, , 2
2020/9/28, 6, , 1, , 2
2020/9/29, 4, , 2, 1, 2
2020/9/30, 26, , 4, , 2
2020/10/1, 36, , 10, , 3
2020/4/2, 24, , 5, , 6
2020/4/3, 28, , 3, , 7
2020/4/4, 23, , 1, , 7
2020/4/5, 34, , 1, , 7
2020/4/6, 27, , 4, , 7
2020/4/7, 33, , 2, , 7
2020/4/8, 18, , 3, , 7
2020/4/9, 22, , 5, , 4
2020/4/10, 14, , 2, , 1
2020/4/11, 33, , 1, , 1
2020/4/12, 16, , 3, , 1
2020/4/13, 19, , 2, , 1
2020/4/14, 20, , 6, , 2
2020/4/15, 17, , 2, , 2
2020/4/16, 21, , 3, , 2
2020/4/17, 14, , 5, 1, 2
2020/4/18, 8, , 1, , 2
2020/4/19, 15, , 4, , 2
2020/4/20, 14, , 3, , 2
2020/4/21, 14, , 1, , 3
2020/4/22, 19, , 2, , 3
2020/4/23, 7, , 3, , 3
2020/4/24, 7, , 1, , 3
2020/4/25, 13, , 1, , 3
2020/4/26, 14, , 1, , 3
2020/4/27, 7, , 1, , 4
2020/4/28, 14, , 1, , 3
2020/4/29, 5, , 2, , 4
2020/4/30, 18, , 1, , 4
2020/5/1, 10, , 2, , 4
2020/5/2, 11, , 5, , 6
2020/5/3, 27, , 2, , 4
2020/5/4, 16, , 2, , 4
2020/5/5, 8, , 3, , 4
2020/5/6, 15, , 4, , 5
2020/5/7, 17, , 2, , 5
2020/5/8, 12, , 3, , 5
2020/5/9, 6, , 2, , 5
2020/5/10, 15, , 1, , 5
2020/5/11, 15, , 3, , 5
2020/5/12, 13, , 3, , 5
2020/5/13, 30, , 6, , 6
2020/5/14, 22, , 3, , 6
2020/5/15, 22, , 4, , 6
2020/5/16, 28, , 1, , 6
2020/5/17, 5, , 2, , 6
2020/5/18, 5, , 2, , 6
2020/5/19, 8, , 4, , 6
2020/5/20, 29, , 3, , 7
2020/5/21, 32, , 2, , 7
2020/5/22, 10, , 2, , 7
2020/5/23, 2, , 1, , 7
2020/5/24, 7, , 2, , 7
2020/5/25, 7, , 1, , 8
2020/5/26, 5, , 1, 1, 3
2020/5/27, 10, , 3, , 1
2020/5/28, 13, , 7, , 1
2020/5/29, 29, , 4, , 2
2020/5/30, 24, , 5, , 2
2020/5/31, 20, , 2, , 1
2020/6/1, 8, , 1, , 2
2020/6/2, 11, , 2, , 2
2020/6/3, 16, , 2, 1, 2
2020/6/4, 9, , 3, , 3
2020/6/5, 23, , 5, 1, 3
2020/6/6, 24, , 3, , 3
2020/6/7, 16, , 1, , 3
2020/6/8, 4, , 2, , 3
2020/6/9, 6, , 1, , 3
2020/6/10, 7, , 1, , 3
2020/6/11, 6, , 3, , 3
2020/6/12, 13, , 4, , 4
2020/6/13, 22, , 3, , 4
2020/6/14, 27, , 1, , 3
2020/6/15, 6, , 1, , 4
2020/6/16, 10, , 2, , 4
2020/6/17, 23, , 3, , 3
2020/6/18, 26, , 1, , 1
2020/6/19, 10, , 3, , 1
2020/6/20, 11, , 1, , 1
2020/6/21, 13, , 1, , 1
2020/6/22, 9, , 1, , 
2020/6/23, 12, , 2, , 2
2020/6/24, 10, , 2, , 2
2020/6/25, 13, , 1, , 2
2020/6/26, 1, , 1, , 2
2020/6/27, 7, , 3, , 2
2020/6/28, 7, , 1, , 2
2020/6/29, 8, , 1, , 3
2020/6/30, 15, , 1, , 3
2020/7/1, 9, , 1, , 3
2020/1/2, 15, , 4, 1, 5
2020/1/3, 8, , 6, , 5
2020/1/4, 5, , 2, , 5
2020/1/5, 5, , 1, , 5
2020/1/7, 6, , 8, , 
2020/1/8, 33, , 5, , 1
2020/1/9, 21, , 8, , 2
2020/1/10, 45, , 13, , 2
2020/1/11, 25, , 6, 1, 2
2020/1/12, 80, , 3, 1, 1
2020/1/13, 23, , 5, , 1
2020/1/14, 7, , 7, 1, 2
2020/1/15, 35, , 9, 1, 2
2020/1/16, 50, , 7, 1, 2
2020/1/17, 54, , 8, 1, 3
2020/1/18, 53, , 13, 1, 4
2020/1/19, 73, , 5, 1, 5
2020/1/20, 62, , 9, , 4
2020/1/21, 2, , 5, 1, 4
2020/1/22, 3, , 1, , 3
2020/1/24, 5, , 3, , 4
2020/1/25, 1, , 1, 1, 4
2020/1/26, 1, , 9, 1, 5
2020/1/27, 2, , 1, , 4
2020/1/28, 1, , 4, , 4
2020/1/29, 3, , 7, , 5
2020/1/30, 5, , 4, 1, 5
2020/1/31, 3, , 3, , 5
2020/2/1, 8, , 1, , 5
2020/2/2, 17, , 3, 1, 5
2020/2/3, 21, , 8, 1, 5
2020/2/4, 30, , 5, , 5
2020/2/5, 16, , 1, , 
2020/2/6, 1, , 12, , 8
2020/2/7, 14, , 8, , 6
2020/2/8, 13, , 4, , 6
2020/2/9, 17, , 2, , 6
2020/2/10, 4, , 4, , 6
2020/2/11, 3, , 1, , 7
2020/2/12, 6, , 7, , 6
2020/2/13, 23, , 11, 1, 8
2020/2/14, 25, , 5, , 8
2020/2/15, 16, , 4, , 7
2020/2/16, 34, , 6, , 8
2020/2/17, 5, , 9, , 7
2020/2/18, 32, , 8, , 8
2020/2/19, 27, , 11, , 9
2020/2/20, 26, , 2, , 8
2020/2/21, 6, , 1, , 
2020/2/22, 5, , 3, , 10
2020/2/23, 7, , 7, , 10
2020/2/24, 19, , 3, , 10
2020/2/25, 47, , 14, , 10
2020/2/26, 32, , 3, , 1
2020/2/27, 2, , 1, , 2
2020/2/28, 2, , 2, , 
2020/2/29, 3, , 1, , 1
2020/3/1, 5, , 2, , 
2020/3/2, 8, , 1, , 
2020/3/3, 4, , 1, , 
2020/3/4, 4, , 4, , 2
2020/3/5, 2, , 9, , 3
2020/3/6, 8, , 4, 1, 3
2020/3/7, 21, , 1, , 2
2020/3/8, 42, , 4, , 2
2020/3/9, 32, , 5, , 3
2020/3/10, 28, , 1, , 3
2020/3/11, 3, , 4, , 4
2020/3/12, 3, , 4, , 3
2020/3/13, 9, , 2, , 3
2020/3/14, 22, , 1, 1, 3
2020/3/15, 14, , 4, 1, 4
2020/3/16, 19, , 9, 1, 5
2020/3/17, 20, , 4, 1, 5
2020/3/18, 25, , 6, 1, 4
2020/3/19, 58, , 3, , 5
2020/3/20, 33, , 9, , 5
2020/3/21, 47, , 8, 1, 5
2020/3/22, 47, , 5, , 5
2020/3/23, 22, , 5, 1, 5
2020/3/24, 18, , 2, , 5
2020/3/25, 35, , 3, , 5
2020/3/26, 27, , 2, , 5
2020/3/27, 9, , 2, , 
2020/3/28, 7, , 1, , 
2020/3/29, 2, , , , 
2019/10/2, 11, , 6, , 3
2019/10/3, 12, , 6, , 2
2019/10/4, 20, , 7, , 2
2019/10/5, 25, , , , 
2019/10/10, 20, , 7, 1, 1
2019/10/11, 24, , 11, 1, 3
2019/10/12, 29, , 6, 1, 2
2019/10/13, 28, , 6, 1, 2
2019/10/14, 40, , 2, 1, 1
2019/10/15, 31, , 5, , 2
2019/10/16, 18, , 4, 1, 2
2019/10/17, 16, , 5, 1, 2
2019/10/18, 32, , 2, , 2
2019/10/19, 5, , 3, , 2
2019/10/20, 5, , 3, , 2
2019/10/21, 11, , 2, , 2
2019/10/22, 15, , 1, , 2
2019/10/23, 10, , 3, 1, 2
2019/10/24, 7, , 2, , 2
2019/10/25, 16, , 1, , 2
2019/10/26, 11, , 2, , 2
2019/10/27, 7, , 1, 1, 2
2019/10/28, 9, , 1, , 2
2019/10/29, 5, , 5, , 3
2019/10/30, 7, , 4, , 3
2019/10/31, 13, , 4, 1, 3
2019/11/1, 26, , 5, 1, 3
2019/11/2, 15, , 1, 1, 3
